GeneSet_ID	gene_ID	N	M	n	m	p_value	FDR_q_value
hsa04330	55454	155	13	2	1	0.16120653540008378	0.29761206535400087
hsa04621	55454	155	13	15	1	0.7485106985564576	0.7485106985564576
hsa04668	55454	155	13	1	1	0.08387096774193549	0.22365591397849463
hsa04724	55454	155	13	1	1	0.08387096774193549	0.22365591397849463
hsa04727	55454	155	13	1	1	0.08387096774193549	0.22365591397849463
hsa04914	55454	155	13	7	1	0.4652547415900081	0.531719704674295
hsa04919	55454	155	13	3	1	0.2324765683399459	0.37196250934391345
hsa04974	55454	155	13	2	1	0.16120653540008378	0.29761206535400087
hsa05010	55454	155	13	8	1	0.5122256088827777	0.5587915733266666
hsa05012	55454	155	13	6	1	0.41413938600670025	0.531719704674295
hsa05022	55454	155	13	7	1	0.4652547415900081	0.531719704674295
hsa05120	55454	155	13	1	1	0.08387096774193549	0.22365591397849463
hsa05171	55454	155	13	11	1	0.6312677077365834	0.658714129812087
hsa05321	55454	155	13	2	1	0.16120653540008378	0.29761206535400087
hsa00512	79598	155	12	1	1	0.07741935483870967	0.2150537634408602
hsa00532	79598	155	12	2	1	0.14930875576036864	0.2666227781435154
hsa00561	79598	155	12	1	1	0.07741935483870967	0.2150537634408602
hsa00564	79598	155	12	1	1	0.07741935483870967	0.2150537634408602
hsa00600	79598	155	12	1	1	0.07741935483870967	0.2150537634408602
hsa01100	79598	155	12	24	3	0.277283101736291	0.40870887454152727
hsa04114	79598	155	12	7	1	0.4377310885836116	0.47579466150392563
hsa04120	79598	155	12	4	1	0.27792203468823856	0.40870887454152727
hsa04141	79598	155	12	6	1	0.3884812569267017	0.47579466150392563
hsa04150	79598	155	12	1	1	0.07741935483870967	0.2150537634408602
hsa04330	79598	155	12	2	1	0.14930875576036864	0.2666227781435154
hsa04614	79598	155	12	2	1	0.14930875576036864	0.2666227781435154
hsa04621	79598	155	12	15	1	0.7190392960435423	0.7190392960435423
hsa04640	79598	155	12	5	1	0.33530571405076265	0.46570238062605923
hsa04724	79598	155	12	1	1	0.07741935483870967	0.2150537634408602
hsa04727	79598	155	12	1	1	0.07741935483870967	0.2150537634408602
hsa04914	79598	155	12	7	1	0.4377310885836116	0.47579466150392563
hsa04919	79598	155	12	3	1	0.21602963766151617	0.36004939610252695
hsa04936	79598	155	12	2	1	0.14930875576036864	0.2666227781435154
hsa04974	79598	155	12	2	2	0.00552995391705069	0.13824884792626727
hsa05010	79598	155	12	8	2	0.11860549021214796	0.2666227781435154
hsa05012	79598	155	12	6	1	0.3884812569267017	0.47579466150392563
hsa05022	79598	155	12	7	1	0.4377310885836116	0.47579466150392563
hsa05120	79598	155	12	1	1	0.07741935483870967	0.2150537634408602
hsa05171	79598	155	12	11	1	0.6005400167146321	0.6255625174110752
hsa01522	1869	155	1	1	1	0.0064516129032258064	0.025806451612903226
hsa04110	1869	155	1	14	1	0.09032258064516129	0.09032258064516129
hsa04137	1869	155	1	1	1	0.0064516129032258064	0.025806451612903226
hsa04218	1869	155	1	7	1	0.04516129032258064	0.05870967741935483
hsa04934	1869	155	1	1	1	0.0064516129032258064	0.025806451612903226
hsa05160	1869	155	1	12	1	0.07741935483870967	0.08051612903225805
hsa05161	1869	155	1	8	1	0.05161290322580645	0.06390168970814132
hsa05163	1869	155	1	2	1	0.012903225806451613	0.025806451612903226
hsa05165	1869	155	1	10	1	0.06451612903225805	0.07293127629733519
hsa05166	1869	155	1	7	1	0.04516129032258064	0.05870967741935483
hsa05167	1869	155	1	4	1	0.025806451612903222	0.03946869070208728
hsa05169	1869	155	1	11	1	0.07096774193548386	0.0768817204301075
hsa05200	1869	155	1	9	1	0.058064516129032254	0.0686217008797654
hsa05206	1869	155	1	4	1	0.025806451612903222	0.03946869070208728
hsa05207	1869	155	1	5	1	0.03225806451612903	0.04659498207885305
hsa05212	1869	155	1	3	1	0.019354838709677417	0.03354838709677419
hsa05214	1869	155	1	2	1	0.012903225806451613	0.025806451612903226
hsa05215	1869	155	1	3	1	0.019354838709677417	0.03354838709677419
hsa05218	1869	155	1	2	1	0.012903225806451613	0.025806451612903226
hsa05219	1869	155	1	2	1	0.012903225806451613	0.025806451612903226
hsa05220	1869	155	1	1	1	0.0064516129032258064	0.025806451612903226
hsa05222	1869	155	1	1	1	0.0064516129032258064	0.025806451612903226
hsa05223	1869	155	1	2	1	0.012903225806451613	0.025806451612903226
hsa05224	1869	155	1	2	1	0.012903225806451613	0.025806451612903226
hsa05225	1869	155	1	1	1	0.0064516129032258064	0.025806451612903226
hsa05226	1869	155	1	2	1	0.012903225806451613	0.025806451612903226
hsa00010	81030	155	28	1	1	0.18064516129032257	0.34838709677419355
hsa00052	81030	155	28	1	1	0.18064516129032257	0.34838709677419355
hsa00240	81030	155	28	4	1	0.5531944835350409	0.663833380242049
hsa01100	81030	155	28	24	2	0.9598465619513871	0.9598465619513871
hsa01232	81030	155	28	4	1	0.5531944835350409	0.663833380242049
hsa01240	81030	155	28	4	1	0.5531944835350409	0.663833380242049
hsa03250	81030	155	28	5	2	0.22178906734911083	0.4129865392017925
hsa04062	81030	155	28	2	2	0.03167155425219941	0.12216170925848345
hsa04064	81030	155	28	1	1	0.18064516129032257	0.34838709677419355
hsa04141	81030	155	28	6	1	0.7039839478996389	0.8264159388387066
hsa04142	81030	155	28	2	1	0.3296187683284457	0.46840561815094917
hsa04210	81030	155	28	2	1	0.3296187683284457	0.46840561815094917
hsa04215	81030	155	28	2	1	0.3296187683284457	0.46840561815094917
hsa04217	81030	155	28	4	4	0.0008852128596460966	0.005975186802611152
hsa04330	81030	155	28	2	1	0.3296187683284457	0.46840561815094917
hsa04380	81030	155	28	4	2	0.14962821059894862	0.34838709677419355
hsa04514	81030	155	28	2	1	0.3296187683284457	0.46840561815094917
hsa04610	81030	155	28	2	1	0.3296187683284457	0.46840561815094917
hsa04613	81030	155	28	13	1	0.933339612716735	0.9509497940887489
hsa04620	81030	155	28	1	1	0.18064516129032257	0.34838709677419355
hsa04621	81030	155	28	15	9	0.00014435993660166915	0.0012992394294150224
hsa04622	81030	155	28	2	2	0.03167155425219941	0.12216170925848345
hsa04623	81030	155	28	2	2	0.03167155425219941	0.12216170925848345
hsa04625	81030	155	28	2	2	0.03167155425219941	0.12216170925848345
hsa04630	81030	155	28	3	2	0.0842504743833017	0.2843453510436433
hsa04658	81030	155	28	1	1	0.18064516129032257	0.34838709677419355
hsa04659	81030	155	28	2	1	0.3296187683284457	0.46840561815094917
hsa04917	81030	155	28	1	1	0.18064516129032257	0.34838709677419355
hsa04919	81030	155	28	3	1	0.45230291530101774	0.610608935656374
hsa04933	81030	155	28	1	1	0.18064516129032257	0.34838709677419355
hsa04935	81030	155	28	1	1	0.18064516129032257	0.34838709677419355
hsa05010	81030	155	28	8	1	0.805090101736929	0.8524483430155718
hsa05034	81030	155	28	8	1	0.805090101736929	0.8524483430155718
hsa05133	81030	155	28	1	1	0.18064516129032257	0.34838709677419355
hsa05140	81030	155	28	2	1	0.3296187683284457	0.46840561815094917
hsa05145	81030	155	28	1	1	0.18064516129032257	0.34838709677419355
hsa05152	81030	155	28	4	1	0.5531944835350409	0.663833380242049
hsa05160	81030	155	28	12	10	4.1540592346662893e-07	7.477306622399321e-06
hsa05161	81030	155	28	8	4	0.03599569488882491	0.12958450159976967
hsa05162	81030	155	28	9	9	6.149293732398228e-08	1.6603093077475218e-06
hsa05164	81030	155	28	10	10	8.002505542162078e-09	4.3213529927675224e-07
hsa05165	81030	155	28	10	5	0.017867124213184565	0.10191278610533581
hsa05167	81030	155	28	4	3	0.01887273816765478	0.10191278610533581
hsa05168	81030	155	28	9	8	3.5758143053895698e-06	3.861879449820736e-05
hsa05169	81030	155	28	11	7	0.0006166447778375415	0.004756974000461035
hsa05170	81030	155	28	7	1	0.7596111254755458	0.8524483430155718
hsa05171	81030	155	28	11	9	2.6345671557942985e-06	3.556665660322303e-05
hsa05200	81030	155	28	9	2	0.508084542478916	0.663833380242049
hsa05202	81030	155	28	8	1	0.805090101736929	0.8524483430155718
hsa05203	81030	155	28	13	2	0.7223449955766618	0.8299282927902072
hsa05212	81030	155	28	3	1	0.45230291530101774	0.610608935656374
hsa05235	81030	155	28	4	2	0.14962821059894862	0.34838709677419355
hsa05321	81030	155	28	2	1	0.3296187683284457	0.46840561815094917
hsa05322	81030	155	28	10	1	0.8724757808494062	0.9060325416513065
hsa00770	1397	155	2	1	1	0.012903225806451613	0.03870967741935484
hsa01100	1397	155	2	24	1	0.2865521575198993	0.2865521575198993
hsa04640	1397	155	2	5	1	0.06367825722664433	0.0955173858399665
hsa00240	3429	155	11	4	1	0.2572912356793311	0.2894526401392475
hsa01100	3429	155	11	24	1	0.8532328760449084	0.8532328760449084
hsa01232	3429	155	11	4	1	0.2572912356793311	0.2894526401392475
hsa01240	3429	155	11	4	1	0.2572912356793311	0.2894526401392475
hsa03250	3429	155	11	5	1	0.311395847649711	0.3297132504526352
hsa04217	3429	155	11	4	1	0.2572912356793311	0.2894526401392475
hsa04514	3429	155	11	2	1	0.13732718894009213	0.22471721826560528
hsa04610	3429	155	11	2	1	0.13732718894009213	0.22471721826560528
hsa04621	3429	155	11	15	3	0.0755909794145343	0.17007970368270217
hsa04623	3429	155	11	2	1	0.13732718894009213	0.22471721826560528
hsa05133	3429	155	11	1	1	0.07096774193548387	0.17007970368270217
hsa05160	3429	155	11	12	6	2.04697786876301e-05	0.00036845601637734184
hsa05162	3429	155	11	9	4	0.001485912646752237	0.008915475880513423
hsa05164	3429	155	11	10	5	0.00014045283296325664	0.0012640754966693098
hsa05165	3429	155	11	10	2	0.15066376950060548	0.22599565425090823
hsa05168	3429	155	11	9	3	0.017855673714518166	0.06428042537226539
hsa05169	3429	155	11	11	3	0.0323185382276427	0.0969556146829281
hsa05171	3429	155	11	11	4	0.0036024159334679083	0.01621087170060559
hsa00240	135112	155	23	4	1	0.4776148150261802	0.5475096660056211
hsa01100	135112	155	23	24	1	0.9850670167811063	0.9850670167811063
hsa01232	135112	155	23	4	1	0.4776148150261802	0.5475096660056211
hsa01240	135112	155	23	4	1	0.4776148150261802	0.5475096660056211
hsa03008	135112	155	23	18	1	0.9539821088764759	0.9747208503737906
hsa03018	135112	155	23	2	2	0.02119815668202765	0.06642089093701996
hsa03250	135112	155	23	5	2	0.15934039769113775	0.27737032190679534
hsa04062	135112	155	23	2	2	0.02119815668202765	0.06642089093701996
hsa04064	135112	155	23	1	1	0.14838709677419354	0.2682382133995037
hsa04141	135112	155	23	6	1	0.6250819617247498	0.6994964809776962
hsa04142	135112	155	23	2	1	0.2755760368663594	0.3924870828096634
hsa04217	135112	155	23	4	4	0.0003828356469922434	0.00224915942607943
hsa04330	135112	155	23	2	1	0.2755760368663594	0.3924870828096634
hsa04380	135112	155	23	4	2	0.10506103969601421	0.2682382133995037
hsa04514	135112	155	23	2	1	0.2755760368663594	0.3924870828096634
hsa04550	135112	155	23	1	1	0.14838709677419354	0.2682382133995037
hsa04620	135112	155	23	1	1	0.14838709677419354	0.2682382133995037
hsa04621	135112	155	23	15	8	0.00023343132444459528	0.0015673246069851398
hsa04622	135112	155	23	2	2	0.02119815668202765	0.06642089093701996
hsa04623	135112	155	23	2	2	0.02119815668202765	0.06642089093701996
hsa04625	135112	155	23	2	2	0.02119815668202765	0.06642089093701996
hsa04630	135112	155	23	3	2	0.05777536821180084	0.1597319003502729
hsa04658	135112	155	23	1	1	0.14838709677419354	0.2682382133995037
hsa04659	135112	155	23	2	1	0.2755760368663594	0.3924870828096634
hsa04917	135112	155	23	1	1	0.14838709677419354	0.2682382133995037
hsa04919	135112	155	23	3	1	0.3844763711936387	0.516296841317172
hsa04933	135112	155	23	1	1	0.14838709677419354	0.2682382133995037
hsa04935	135112	155	23	1	1	0.14838709677419354	0.2682382133995037
hsa05010	135112	155	23	8	1	0.7322256891513156	0.7821501679570871
hsa05140	135112	155	23	2	1	0.2755760368663594	0.3924870828096634
hsa05145	135112	155	23	1	1	0.14838709677419354	0.2682382133995037
hsa05152	135112	155	23	4	1	0.4776148150261802	0.5475096660056211
hsa05160	135112	155	23	12	10	3.882606722952992e-08	6.082750532626355e-07
hsa05161	135112	155	23	8	4	0.01752363701457153	0.06642089093701996
hsa05162	135112	155	23	9	9	7.275538005731237e-09	1.7097514313468406e-07
hsa05164	135112	155	23	10	10	6.976543293166939e-10	3.2789753477884615e-08
hsa05165	135112	155	23	10	4	0.04250334421357966	0.12485357362739025
hsa05167	135112	155	23	4	3	0.01048969672758747	0.054779527355179006
hsa05168	135112	155	23	9	8	5.834981480596452e-07	5.484882591760664e-06
hsa05169	135112	155	23	11	7	0.00014586509806114055	0.0011426099348122677
hsa05170	135112	155	23	7	1	0.6829552159551577	0.7464859337184282
hsa05171	135112	155	23	11	9	3.339014860759706e-07	3.923342461392655e-06
hsa05200	135112	155	23	9	2	0.3970524021026222	0.5183739694117567
hsa05203	135112	155	23	13	1	0.8871022123422372	0.9265289773352254
hsa05212	135112	155	23	3	1	0.3844763711936387	0.516296841317172
hsa05235	135112	155	23	4	1	0.4776148150261802	0.5475096660056211
hsa05321	135112	155	23	2	1	0.2755760368663594	0.3924870828096634
hsa00983	5273	155	7	3	1	0.13026277959864296	0.16592413769263512
hsa03320	5273	155	7	2	1	0.08856304985337242	0.16592413769263512
hsa04145	5273	155	7	5	2	0.016467865305105373	0.09664118163545729
hsa04613	5273	155	7	13	1	0.4652547415900081	0.4652547415900081
hsa04621	5273	155	7	15	2	0.1382701147438626	0.16592413769263512
hsa04640	5273	155	7	5	1	0.20877861789907923	0.22775849225354097
hsa04657	5273	155	7	2	1	0.08856304985337242	0.16592413769263512
hsa05146	5273	155	7	2	1	0.08856304985337242	0.16592413769263512
hsa05150	5273	155	7	6	2	0.024160295408864323	0.09664118163545729
hsa05202	5273	155	7	8	3	0.0029122769760616136	0.03494732371273936
hsa05221	5273	155	7	3	1	0.13026277959864296	0.16592413769263512
hsa05417	5273	155	7	3	1	0.13026277959864296	0.16592413769263512
hsa03060	3537	155	6	1	1	0.03870967741935484	0.04645161290322581
hsa04060	3537	155	6	3	2	0.0037047076895274232	0.01111412306858227
hsa04141	3537	155	6	6	2	0.017566783891356647	0.035133567782713294
hsa04218	3537	155	6	7	1	0.24570228239712213	0.24570228239712213
hsa04672	3537	155	6	2	2	0.0012568077084206116	0.00754084625052367
hsa05340	3537	155	6	1	1	0.03870967741935484	0.04645161290322581
hsa00240	6518	155	16	4	2	0.053202697964507606	0.3682446585672392
hsa00670	6518	155	16	2	1	0.1963971512358609	0.3682446585672392
hsa00983	6518	155	16	3	2	0.028323352801531164	0.3682446585672392
hsa01040	6518	155	16	1	1	0.10322580645161288	0.3682446585672392
hsa01100	6518	155	16	24	3	0.46554552709721503	0.5662040194425588
hsa01212	6518	155	16	1	1	0.10322580645161288	0.3682446585672392
hsa01232	6518	155	16	4	2	0.053202697964507606	0.3682446585672392
hsa01523	6518	155	16	3	1	0.28043405045302566	0.4206510756795385
hsa01524	6518	155	16	2	1	0.1963971512358609	0.3682446585672392
hsa03030	6518	155	16	4	1	0.3561778346158651	0.47141183993276264
hsa03320	6518	155	16	2	2	0.010054461667364891	0.3392999696421143
hsa04080	6518	155	16	3	1	0.28043405045302566	0.4206510756795385
hsa04110	6518	155	16	14	3	0.161407153285089	0.3682446585672392
hsa04114	6518	155	16	7	1	0.5410116552589693	0.5937932801622834
hsa04115	6518	155	16	4	1	0.3561778346158651	0.47141183993276264
hsa04142	6518	155	16	2	1	0.1963971512358609	0.3682446585672392
hsa04145	6518	155	16	5	2	0.08329956584378154	0.3682446585672392
hsa04152	6518	155	16	3	1	0.28043405045302566	0.4206510756795385
hsa04210	6518	155	16	2	1	0.1963971512358609	0.3682446585672392
hsa04215	6518	155	16	2	1	0.1963971512358609	0.3682446585672392
hsa04218	6518	155	16	7	1	0.5410116552589693	0.5937932801622834
hsa04390	6518	155	16	1	1	0.10322580645161288	0.3682446585672392
hsa04540	6518	155	16	3	1	0.28043405045302566	0.4206510756795385
hsa04613	6518	155	16	13	3	0.13550552628782278	0.3682446585672392
hsa04614	6518	155	16	2	1	0.1963971512358609	0.3682446585672392
hsa04621	6518	155	16	15	3	0.18883960930110621	0.3682446585672392
hsa04640	6518	155	16	5	1	0.424397401808886	0.5304967522611075
hsa04914	6518	155	16	7	1	0.5410116552589693	0.5937932801622834
hsa04936	6518	155	16	2	1	0.1963971512358609	0.3682446585672392
hsa04970	6518	155	16	2	1	0.1963971512358609	0.3682446585672392
hsa04973	6518	155	16	1	1	0.10322580645161288	0.3682446585672392
hsa05146	6518	155	16	2	1	0.1963971512358609	0.3682446585672392
hsa05150	6518	155	16	6	3	0.015079998650760635	0.3392999696421143
hsa05152	6518	155	16	4	1	0.3561778346158651	0.47141183993276264
hsa05161	6518	155	16	8	1	0.5906320168525943	0.632820018056351
hsa05170	6518	155	16	7	1	0.5410116552589693	0.5937932801622834
hsa05200	6518	155	16	9	1	0.6351890762427883	0.6647327542075692
hsa05202	6518	155	16	8	3	0.036973245386884755	0.3682446585672392
hsa05203	6518	155	16	13	1	0.7718632765476436	0.7718632765476436
hsa05206	6518	155	16	4	1	0.3561778346158651	0.47141183993276264
hsa05207	6518	155	16	5	1	0.424397401808886	0.5304967522611075
hsa05210	6518	155	16	2	1	0.1963971512358609	0.3682446585672392
hsa05221	6518	155	16	3	1	0.28043405045302566	0.4206510756795385
hsa05322	6518	155	16	10	1	0.6751683555586471	0.6905130909122527
hsa05417	6518	155	16	3	1	0.28043405045302566	0.4206510756795385
hsa00010	2537	155	19	1	1	0.12258064516129032	0.2528225806451613
hsa00052	2537	155	19	1	1	0.12258064516129032	0.2528225806451613
hsa00240	2537	155	19	4	1	0.4105571847507331	0.46718576195773076
hsa01100	2537	155	19	24	2	0.834937152973982	0.834937152973982
hsa01232	2537	155	19	4	1	0.4105571847507331	0.46718576195773076
hsa01240	2537	155	19	4	1	0.4105571847507331	0.46718576195773076
hsa03250	2537	155	19	5	1	0.4847254860072634	0.5331980346079898
hsa04062	2537	155	19	2	1	0.23083368244658575	0.34625052366987863
hsa04064	2537	155	19	1	1	0.12258064516129032	0.2528225806451613
hsa04210	2537	155	19	2	1	0.23083368244658575	0.34625052366987863
hsa04215	2537	155	19	2	1	0.23083368244658575	0.34625052366987863
hsa04217	2537	155	19	4	2	0.0737327188940092	0.2211981566820276
hsa04380	2537	155	19	4	1	0.4105571847507331	0.46718576195773076
hsa04514	2537	155	19	2	1	0.23083368244658575	0.34625052366987863
hsa04610	2537	155	19	2	1	0.23083368244658575	0.34625052366987863
hsa04621	2537	155	19	15	5	0.02198555776517081	0.08061371180562632
hsa04622	2537	155	19	2	2	0.014327607875994974	0.059101382488479265
hsa04623	2537	155	19	2	2	0.014327607875994974	0.059101382488479265
hsa04625	2537	155	19	2	1	0.23083368244658575	0.34625052366987863
hsa04630	2537	155	19	3	1	0.32635106828655214	0.46718576195773076
hsa05133	2537	155	19	1	1	0.12258064516129032	0.2528225806451613
hsa05160	2537	155	19	12	8	4.121879844126971e-06	4.631639127222444e-05
hsa05161	2537	155	19	8	3	0.05913316306259935	0.19513943810657786
hsa05162	2537	155	19	9	7	4.2105810247476766e-06	4.631639127222444e-05
hsa05164	2537	155	19	10	8	4.3082459340007433e-07	1.4217211582202453e-05
hsa05165	2537	155	19	10	3	0.10760350608051265	0.2528225806451613
hsa05167	2537	155	19	4	1	0.4105571847507331	0.46718576195773076
hsa05168	2537	155	19	9	6	0.00010325958289236946	0.0006815132470896384
hsa05169	2537	155	19	11	5	0.0047123015933930226	0.025917658763661623
hsa05171	2537	155	19	11	7	3.3253881879412874e-05	0.0002743445255051562
hsa05200	2537	155	19	9	1	0.7020136211562845	0.7239515468174184
hsa05202	2537	155	19	8	1	0.6577812680466705	0.7002187692109717
hsa05235	2537	155	19	4	1	0.4105571847507331	0.46718576195773076
