gene1	gene2	correlation
10384	55790	-0.078458
10384	57162	0.310643
10384	57674	0.808865
10384	64105	0.400764
10384	64108	0.711577
10384	64135	0.811727
10384	64151	0.196944
10384	64407	0.293627
10384	65244	0.498434
10384	79056	0.508918
10384	79598	0.408746
10384	79682	0.185793
10384	79801	0.296829
10384	79971	0.424711
10384	80267	0.556983
10384	80315	0.326262
10384	80830	0.787923
10384	81027	0.539167
10384	81030	0.756513
10384	81567	0.282431
10384	81618	0.213122
10384	83540	0.068838
10384	83666	0.669192
10384	84057	0.023924
10384	84174	0.555057
10384	84333	0.835953
10384	85363	0.76993
10384	90355	-0.290132
10384	90701	0.362704
10384	91319	0.140501
10384	91543	0.642375
10384	92906	0.604382
10384	93100	-0.223256
10384	94240	0.682607
10384	113130	0.075319
10384	114908	0.756879
10384	115361	0.830318
10384	115362	0.723728
10384	116071	0.574924
10384	120892	0.461059
10384	122509	0.136169
10384	129607	0.659404
10384	130589	0.784732
10384	135112	0.608512
10384	140609	0.415602
10384	147339	0.415115
10384	147807	-0.151693
10384	151636	0.779976
10384	153222	0.371499
10384	162394	0.779336
10384	219285	0.763252
10384	219537	0.672443
10384	219988	0.641682
10384	254225	0.581545
10384	257019	0.479657
10384	348262	-0.145135
10384	374291	0.012723
10384	375298	-0.224468
10384	387882	0.542373
10384	440068	0.566058
10384	441864	-0.122596
10384	444882	0.513246
10384	445815	0.744039
10384	494143	0.40677
10384	728358	-0.382322
10384	100132406	0.551146
10384	100133941	-0.397739
10384	100169751	-0.359943
10384	100169753	-0.359943
10384	100169754	-0.359943
10384	100169755	-0.359943
10384	100169756	-0.359943
10384	100169757	-0.359943
10384	100169758	-0.359943
10384	100169759	-0.359943
10384	100169760	0.00113
10384	100169761	-0.359943
10384	100169762	-0.359943
10384	100169763	-0.359943
10384	100169764	-0.359943
10384	100169765	-0.359943
10384	100169766	-0.359943
10384	100169767	-0.359943
10384	100169768	-0.359943
10384	100423062	0.091687
10384	100820829	0.385433
10384	100913187	0.492256
10384	101060226	0.570992
10384	109864272	-0.05265
10403	10403	1.0
10403	10561	0.530644
10403	10562	-0.096076
10403	10615	0.669857
10403	10964	0.551049
10403	11004	0.594064
10403	11065	0.475347
10403	11119	0.685718
10403	11130	0.65025
10403	11274	0.535467
10403	22885	0.28646
10403	22895	0.25131
10403	22936	0.526838
10403	22974	0.649267
10403	23231	0.519898
10403	23347	0.491925
10403	23389	0.414641
10403	23495	0.311037
10403	23531	0.425802
10403	23586	0.489486
10403	24138	0.503556
10403	25832	0.42335
10403	28834	0.217298
10403	29028	0.727857
10403	29089	0.600123
10403	29126	0.18577
10403	29952	0.075966
10403	51053	0.627694
10403	51191	0.446658
10403	51203	0.709169
10403	51237	0.255657
10403	51303	0.530158
10403	51439	0.437885
10403	51513	0.313828
10403	51659	0.493453
10403	51673	0.106463
10403	54407	0.275029
10403	54464	0.546615
10403	54625	0.55861
10403	54739	0.546384
10403	54809	0.559749
10403	54855	0.572856
10403	54877	0.599858
10403	54900	0.692442
10403	54979	0.472329
10403	55008	0.47763
10403	55165	0.692594
10403	55196	0.334726
10403	55350	0.300346
10403	55355	0.632329
10403	55454	0.227449
10403	55507	0.483488
10403	55601	0.57801
10403	55789	0.675499
10403	55790	0.076592
10403	57162	0.272607
10403	57674	0.574746
10403	64105	0.633659
10403	64108	0.520873
10403	64135	0.53026
10403	64151	0.662009
10403	64407	0.306493
10403	65244	0.65895
10403	79056	0.332202
10403	79598	0.414595
10403	79682	0.571558
10403	79801	0.637911
10403	79971	0.294041
10403	80267	0.496277
10403	80315	0.295933
10403	80830	0.584924
10403	81027	0.505423
10403	81030	0.564769
10403	81567	0.464526
10403	81618	0.405456
10403	83540	0.6169
10403	83666	0.46367
10403	84057	0.471645
10403	84174	0.467314
10403	84333	0.663385
10403	85363	0.560616
10403	90355	0.002667
10403	90701	0.533502
10403	91319	0.332366
10403	91543	0.479098
10403	92906	0.568385
10403	93100	-0.12483
10403	94240	0.528472
10403	113130	0.543457
10403	114908	0.601819
10403	115361	0.630554
10403	115362	0.56488
10403	116071	0.411222
10403	120892	0.403635
10403	122509	0.36157
10403	129607	0.502232
10403	130589	0.583957
10403	135112	0.552104
10403	140609	0.355563
10403	147339	0.415592
10403	147807	-0.130955
10403	151636	0.505567
10403	153222	0.270088
10403	162394	0.634543
10403	219285	0.578818
10403	219537	0.516333
10403	219988	0.522829
10403	254225	0.488914
10403	257019	0.367351
10403	348262	-0.138719
10403	374291	0.004375
10403	375298	-0.307244
10403	387882	0.51964
10403	440068	0.383076
10403	441864	0.129949
10403	444882	0.434769
10403	445815	0.748869
10403	494143	0.625233
10403	728358	-0.096469
10403	100132406	0.449694
10403	100133941	-0.018664
10403	100169751	-0.20598
10403	100169753	-0.20598
10403	100169754	-0.20598
10403	100169755	-0.20598
10403	100169756	-0.20598
10403	100169757	-0.20598
10403	100169758	-0.20598
10403	100169759	-0.20598
10403	100169760	0.084968
10403	100169761	-0.20598
10403	100169762	-0.20598
10403	100169763	-0.20598
10403	100169764	-0.20598
10403	100169765	-0.20598
10403	100169766	-0.20598
10403	100169767	-0.20598
10403	100169768	-0.20598
10403	100423062	0.222932
10403	100820829	0.362342
10403	100913187	0.369234
10403	101060226	0.448239
10403	109864272	-0.019131
10561	10561	1.0
10561	10562	-0.088102
10561	10615	0.122056
10561	10964	0.985767
10561	11004	0.097158
10561	11065	-0.010681
10561	11119	0.731314
10561	11130	0.104542
10561	11274	0.935511
10561	22885	0.135357
10561	22895	0.202983
10561	22936	0.205025
10561	22974	0.123287
10561	23231	0.206537
10561	23347	0.481838
10561	23389	0.225892
10561	23495	-0.036675
10561	23531	0.276861
10561	23586	0.855183
10561	24138	0.918497
10561	25832	0.333629
10561	28834	-0.040069
10561	29028	0.236065
10561	29089	0.079491
10561	29126	0.539104
10561	29952	-0.002011
10561	51053	0.180018
10561	51191	0.961206
10561	51203	0.172005
10561	51237	-0.03947
10561	51303	0.160778
10561	51439	0.580237
10561	51513	0.80933
10561	51659	0.001879
10561	51673	-0.039073
10561	54407	0.186967
10561	54464	0.602731
10561	54625	0.834707
10561	54739	0.955943
10561	54809	0.742254
10561	54855	0.098197
10561	54877	0.849748
10561	54900	0.297199
10561	54979	0.160203
10561	55008	0.918056
10561	55165	0.204684
10561	55196	0.228944
10561	55350	0.499121
10561	55355	0.078902
10561	55454	0.186066
10561	55507	0.060728
10561	55601	0.951719
10561	55789	0.081192
10561	55790	-0.063851
10561	57162	0.201099
10561	57674	0.813938
10561	64105	0.122636
10561	64108	0.942094
10561	64135	0.9024
10561	64151	0.129771
10561	64407	0.257604
10561	65244	0.212298
10561	79056	0.291323
10561	79598	0.14719
10561	79682	0.024673
10561	79801	0.123065
10561	79971	0.103811
10561	80267	0.303969
10561	80315	0.268614
10561	80830	0.849104
10561	81027	0.291879
10561	81030	0.905386
10561	81567	0.061758
10561	81618	-0.032431
10561	83540	0.0514
10561	83666	0.775277
10561	84057	-0.012291
10561	84174	0.325137
10561	84333	0.659056
10561	85363	0.802884
10561	90355	-0.120291
10561	90701	0.128891
10561	91319	-0.024247
10561	91543	0.972009
10561	92906	0.545126
10561	93100	-0.084192
10561	94240	0.912524
10561	113130	0.061853
10561	114908	0.805397
10561	115361	0.721684
10561	115362	0.727798
10561	116071	0.811616
10561	120892	0.310809
10561	122509	0.1434
10561	129607	0.975243
10561	130589	0.766808
10561	135112	0.828668
10561	140609	0.245358
10561	147339	0.454968
10561	147807	-0.120965
10561	151636	0.81412
10561	153222	0.217427
10561	162394	0.701116
10561	219285	0.833777
10561	219537	0.81959
10561	219988	0.61263
10561	254225	0.386751
10561	257019	0.337997
10561	348262	-0.130828
10561	374291	-0.038114
10561	375298	-0.124455
10561	387882	0.234869
10561	440068	0.72011
10561	441864	-0.08918
10561	444882	0.239109
10561	445815	0.500512
10561	494143	0.108007
10561	728358	-0.248232
10561	100132406	0.308882
10561	100133941	-0.247706
10561	100169751	-0.429323
10561	100169753	-0.429323
10561	100169754	-0.429323
10561	100169755	-0.429323
10561	100169756	-0.429323
10561	100169757	-0.429323
10561	100169758	-0.429323
10561	100169759	-0.429323
10561	100169760	0.028146
10561	100169761	-0.429323
10561	100169762	-0.429323
10561	100169763	-0.429323
10561	100169764	-0.429323
10561	100169765	-0.429323
10561	100169766	-0.429323
10561	100169767	-0.429323
10561	100169768	-0.429323
10561	100423062	-0.061702
10561	100820829	0.197133
10561	100913187	0.466446
10561	101060226	0.367699
10561	109864272	-0.1714
10562	10562	1.0
10562	10615	0.223339
10562	10964	-0.111342
10562	11004	0.354252
10562	11065	0.345958
10562	11119	-0.211882
10562	11130	0.20183
10562	11274	-0.157183
10562	22885	0.092642
10562	22895	0.142525
10562	22936	0.083777
10562	22974	0.384969
10562	23231	-0.026058
10562	23347	-0.143169
10562	23389	-0.024825
10562	23495	-0.066509
10562	23531	-0.12385
10562	23586	-0.214433
10562	24138	-0.131929
10562	25832	-0.115299
10562	28834	0.028963
10562	29028	0.133822
10562	29089	0.184037
10562	29126	-0.003925
10562	29952	-0.246022
10562	51053	0.129357
10562	51191	-0.116924
10562	51203	0.352059
10562	51237	0.056234
10562	51303	-0.169227
10562	51439	-0.054036
10562	51513	-0.238073
10562	51659	0.243113
10562	51673	-0.411166
10562	54407	0.049991
10562	54464	-0.073146
10562	54625	-0.187678
10562	54739	-0.175147
10562	54809	-0.159911
10562	54855	0.008442
10562	54877	-0.112118
10562	54900	-0.210895
10562	54979	-0.140184
10562	55008	-0.211322
10562	55165	0.296325
10562	55196	-0.033859
10562	55350	-0.244661
10562	55355	0.31649
10562	55454	0.223911
10562	55507	-0.024045
10562	55601	-0.123821
10562	55789	0.270804
10562	55790	0.297133
10562	57162	0.00432
10562	57674	-0.165541
10562	64105	0.071239
10562	64108	-0.149809
10562	64135	-0.219626
10562	64151	0.277012
10562	64407	0.048004
10562	65244	-0.09202
10562	79056	-0.064308
10562	79598	-0.010257
10562	79682	0.199196
10562	79801	0.13132
10562	79971	-0.115047
10562	80267	-0.025243
10562	80315	0.074406
10562	80830	-0.146207
10562	81027	-0.03033
10562	81030	-0.187771
10562	81567	0.05353
10562	81618	0.004652
10562	83540	0.333635
10562	83666	-0.092369
10562	84057	0.27119
10562	84174	-0.159677
10562	84333	-0.209466
10562	85363	-0.15612
10562	90355	0.305876
10562	90701	-0.126238
10562	91319	-0.010169
10562	91543	-0.09551
10562	92906	0.051642
10562	93100	0.07683
10562	94240	-0.079319
10562	113130	0.323422
10562	114908	-0.098199
10562	115361	-0.242683
10562	115362	-0.12178
10562	116071	-0.123579
10562	120892	0.008167
10562	122509	0.035609
10562	129607	-0.090979
10562	130589	-0.227892
10562	135112	-0.005951
10562	140609	-0.023686
10562	147339	0.038939
10562	147807	-0.055969
10562	151636	-0.19091
10562	153222	-0.019696
10562	162394	-0.201865
10562	219285	-0.11164
10562	219537	-0.113677
10562	219988	-0.025941
10562	254225	-0.069426
10562	257019	-0.141352
10562	348262	-0.099739
10562	374291	-0.185087
10562	375298	-0.1274
10562	387882	-0.264952
10562	440068	-0.072995
10562	441864	0.693769
10562	444882	-0.063068
10562	445815	-0.199139
10562	494143	-0.074903
10562	728358	0.73599
10562	100132406	-0.124073
10562	100133941	0.82842
10562	100169751	0.193111
10562	100169753	0.193111
10562	100169754	0.193111
10562	100169755	0.193111
10562	100169756	0.193111
10562	100169757	0.193111
10562	100169758	0.193111
10562	100169759	0.193111
10562	100169760	-0.082669
10562	100169761	0.193111
10562	100169762	0.193111
10562	100169763	0.193111
10562	100169764	0.193111
10562	100169765	0.193111
10562	100169766	0.193111
10562	100169767	0.193111
10562	100169768	0.193111
10562	100423062	0.060761
10562	100820829	-0.14116
10562	100913187	0.058836
10562	101060226	-0.052825
10562	109864272	-0.167391
10615	10615	1.0
10615	10964	0.128812
10615	11004	0.915321
10615	11065	0.821014
10615	11119	0.332187
10615	11130	0.929664
10615	11274	0.082542
10615	22885	0.454909
10615	22895	0.251957
10615	22936	0.694872
10615	22974	0.921839
10615	23231	0.680549
10615	23347	0.205269
10615	23389	0.31358
10615	23495	0.616867
10615	23531	0.41458
10615	23586	0.027579
10615	24138	0.06426
10615	25832	0.250847
10615	28834	0.514159
10615	29028	0.775304
10615	29089	0.835739
10615	29126	-0.015477
10615	29952	0.032658
10615	51053	0.82876
10615	51191	0.018055
10615	51203	0.927606
10615	51237	0.641255
10615	51303	0.67708
10615	51439	0.184341
10615	51513	-0.147807
10615	51659	0.769686
10615	51673	-0.072599
10615	54407	0.26989
10615	54464	0.273017
10615	54625	0.144697
10615	54739	0.147464
10615	54809	0.185686
10615	54855	0.798785
10615	54877	0.235689
10615	54900	0.658565
10615	54979	0.632092
10615	55008	-0.019158
10615	55165	0.889889
10615	55196	0.264149
10615	55350	0.014272
10615	55355	0.931745
10615	55454	0.257669
10615	55507	0.75741
10615	55601	0.157243
10615	55789	0.914376
10615	55790	0.25781
10615	57162	0.166361
10615	57674	0.20445
10615	64105	0.645132
10615	64108	0.072205
10615	64135	0.103721
10615	64151	0.934356
10615	64407	0.244152
10615	65244	0.805791
10615	79056	0.213109
10615	79598	0.397178
10615	79682	0.794328
10615	79801	0.925003
10615	79971	0.158043
10615	80267	0.40815
10615	80315	0.239939
10615	80830	0.204734
10615	81027	0.491332
10615	81030	0.167625
10615	81567	0.775895
10615	81618	0.717825
10615	83540	0.879744
10615	83666	0.125672
10615	84057	0.732481
10615	84174	0.453043
10615	84333	0.323843
10615	85363	0.152743
10615	90355	0.194726
10615	90701	0.716766
10615	91319	0.656781
10615	91543	0.068142
10615	92906	0.411664
10615	93100	-0.07985
10615	94240	0.208356
10615	113130	0.864489
10615	114908	0.20142
10615	115361	0.222542
10615	115362	0.229461
10615	116071	0.067986
10615	120892	0.275248
10615	122509	0.584065
10615	129607	0.091134
10615	130589	0.159886
10615	135112	0.187174
10615	140609	0.245276
10615	147339	0.215036
10615	147807	-0.089152
10615	151636	0.096005
10615	153222	0.171023
10615	162394	0.195144
10615	219285	0.214024
10615	219537	0.138973
10615	219988	0.264083
10615	254225	0.327882
10615	257019	0.368716
10615	348262	-0.1131
10615	374291	-0.016777
10615	375298	-0.404448
10615	387882	0.517867
10615	440068	0.102121
10615	441864	0.354061
10615	444882	0.363483
10615	445815	0.595932
10615	494143	0.798792
10615	728358	0.292392
10615	100132406	0.299458
10615	100133941	0.353682
10615	100169751	0.019948
10615	100169753	0.019948
10615	100169754	0.019948
10615	100169755	0.019948
10615	100169756	0.019948
10615	100169757	0.019948
10615	100169758	0.019948
10615	100169759	0.019948
10615	100169760	0.017661
10615	100169761	0.019948
10615	100169762	0.019948
10615	100169763	0.019948
10615	100169764	0.019948
10615	100169765	0.019948
10615	100169766	0.019948
10615	100169767	0.019948
10615	100169768	0.019948
10615	100423062	0.622386
10615	100820829	0.409301
10615	100913187	0.197844
10615	101060226	0.301166
10615	109864272	-0.036073
10964	10964	1.0
10964	11004	0.091059
10964	11065	-0.028363
10964	11119	0.745075
10964	11130	0.099907
10964	11274	0.942619
10964	22885	0.131679
10964	22895	0.193125
10964	22936	0.178239
10964	22974	0.128127
10964	23231	0.216636
10964	23347	0.493972
10964	23389	0.248575
10964	23495	-0.041414
10964	23531	0.287364
10964	23586	0.869223
10964	24138	0.915322
10964	25832	0.350893
10964	28834	-0.042579
10964	29028	0.269379
10964	29089	0.080334
10964	29126	0.527005
10964	29952	0.01614
10964	51053	0.159738
10964	51191	0.946542
10964	51203	0.179539
10964	51237	-0.052158
10964	51303	0.149193
10964	51439	0.576956
10964	51513	0.801192
10964	51659	-0.01193
10964	51673	0.029859
10964	54407	0.180204
10964	54464	0.614143
10964	54625	0.858143
10964	54739	0.966721
10964	54809	0.761397
10964	54855	0.107593
10964	54877	0.858975
10964	54900	0.327226
10964	54979	0.149379
10964	55008	0.933484
10964	55165	0.197136
10964	55196	0.235459
10964	55350	0.494025
10964	55355	0.075503
10964	55454	0.152384
10964	55507	0.044088
10964	55601	0.953079
10964	55789	0.082674
10964	55790	-0.102408
10964	57162	0.193019
10964	57674	0.834118
10964	64105	0.161941
10964	64108	0.933022
10964	64135	0.919048
10964	64151	0.125667
10964	64407	0.242645
10964	65244	0.221847
10964	79056	0.302762
10964	79598	0.16703
10964	79682	0.024458
10964	79801	0.120666
10964	79971	0.13452
10964	80267	0.320558
10964	80315	0.265625
10964	80830	0.85767
10964	81027	0.316605
10964	81030	0.895502
10964	81567	0.052965
10964	81618	-0.034787
10964	83540	0.048146
10964	83666	0.774087
10964	84057	-0.031387
10964	84174	0.32196
10964	84333	0.685414
10964	85363	0.823853
10964	90355	-0.181635
10964	90701	0.120351
10964	91319	-0.038193
10964	91543	0.969649
10964	92906	0.555148
10964	93100	-0.089896
10964	94240	0.888287
10964	113130	0.046176
10964	114908	0.820593
10964	115361	0.755166
10964	115362	0.729614
10964	116071	0.79085
10964	120892	0.312639
10964	122509	0.118442
10964	129607	0.97181
10964	130589	0.787459
10964	135112	0.835184
10964	140609	0.242705
10964	147339	0.446619
10964	147807	-0.128661
10964	151636	0.829297
10964	153222	0.209852
10964	162394	0.724553
10964	219285	0.84622
10964	219537	0.830946
10964	219988	0.624259
10964	254225	0.412524
10964	257019	0.345967
10964	348262	-0.135263
10964	374291	-0.038455
10964	375298	-0.150845
10964	387882	0.238709
10964	440068	0.700394
10964	441864	-0.072991
10964	444882	0.2776
10964	445815	0.537715
10964	494143	0.110993
10964	728358	-0.258264
10964	100132406	0.335769
10964	100133941	-0.255665
10964	100169751	-0.445335
10964	100169753	-0.445335
10964	100169754	-0.445335
10964	100169755	-0.445335
10964	100169756	-0.445335
10964	100169757	-0.445335
10964	100169758	-0.445335
10964	100169759	-0.445335
10964	100169760	0.005208
10964	100169761	-0.445335
10964	100169762	-0.445335
10964	100169763	-0.445335
10964	100169764	-0.445335
10964	100169765	-0.445335
10964	100169766	-0.445335
10964	100169767	-0.445335
10964	100169768	-0.445335
10964	100423062	-0.069992
10964	100820829	0.196072
10964	100913187	0.459106
10964	101060226	0.394282
10964	109864272	-0.171391
11004	11004	1.0
11004	11065	0.836112
11004	11119	0.169962
11004	11130	0.922309
11004	11274	0.048977
11004	22885	0.325742
11004	22895	0.232875
11004	22936	0.519609
11004	22974	0.945559
11004	23231	0.456542
11004	23347	-0.041681
11004	23389	0.044307
11004	23495	0.548495
11004	23531	0.220883
11004	23586	-0.110709
11004	24138	-0.03958
11004	25832	-0.006373
11004	28834	0.484641
11004	29028	0.611554
11004	29089	0.897409
11004	29126	-0.086416
11004	29952	0.111219
11004	51053	0.86004
11004	51191	-0.012004
11004	51203	0.896089
11004	51237	0.624119
11004	51303	0.583711
11004	51439	-0.022568
11004	51513	-0.128113
11004	51659	0.887625
11004	51673	-0.134095
11004	54407	0.044143
11004	54464	0.05512
11004	54625	-0.00674
11004	54739	0.066316
11004	54809	-0.01238
11004	54855	0.686102
11004	54877	0.08119
11004	54900	0.426348
11004	54979	0.574003
11004	55008	-0.063141
11004	55165	0.845797
11004	55196	0.004468
11004	55350	-0.147425
11004	55355	0.937615
11004	55454	0.101652
11004	55507	0.680621
11004	55601	0.06914
11004	55789	0.88448
11004	55790	0.145202
11004	57162	-0.050046
11004	57674	0.030763
11004	64105	0.508277
11004	64108	0.068467
11004	64135	-0.016865
11004	64151	0.943102
11004	64407	0.066102
11004	65244	0.644773
11004	79056	0.01807
11004	79598	0.179334
11004	79682	0.760662
11004	79801	0.810731
11004	79971	-0.012731
11004	80267	0.145004
